tcp-traceroute from 23.81.71.154 to 95.216.247.80
 1  23.81.71.129  0.105 ms ICMP
 2  172.241.166.188  0.411 ms ICMP
 3  173.208.113.2  0.756 ms ICMP
 4  66.198.111.224  0.925 ms ICMP
 5  66.198.70.2  63.195 ms ICMP
 6  104.18.188.55  70.341 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 23.9.22.6
 1  *
 2  172.241.166.189  0.355 ms ICMP
 3  173.208.113.0  0.983 ms ICMP
 4  38.142.212.1  2.127 ms ICMP
 5  154.54.44.213  1.842 ms ICMP
 6  66.28.4.198  72.410 ms ICMP
 7  130.117.49.154  83.692 ms ICMP
 8  149.14.126.170  112.456 ms ICMP
 9  116.119.35.217  257.127 ms ICMP
10  *
11  23.9.22.6  240.590 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.109.84.214
 1  23.81.71.129  0.121 ms ICMP
 2  172.241.166.189  0.560 ms ICMP
 3  173.208.113.4  1.473 ms ICMP
 4  62.115.36.64  3.858 ms ICMP
 5  104.109.84.214  82.040 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 45.60.11.176
 1  23.81.71.129  0.120 ms ICMP
 2  172.241.166.189  0.349 ms ICMP
 3  173.208.113.0  0.461 ms ICMP
 4  66.198.111.224  0.948 ms ICMP
 5  63.243.216.5  2.178 ms ICMP
 6  66.110.96.5  2.325 ms ICMP
 7  129.250.9.113  2.242 ms ICMP
 8  129.250.4.174  8.092 ms ICMP
 9  129.250.6.87  2.438 ms ICMP
10  199.245.16.18  1.888 ms ICMP
11  45.60.11.176  2.792 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 104.18.131.225
 1  23.81.71.129  0.104 ms ICMP
 2  172.241.166.189  0.331 ms ICMP
 3  173.208.113.0  1.010 ms ICMP
 4  66.198.111.224  0.970 ms ICMP
 5  66.198.70.2  70.537 ms ICMP
 6  104.18.131.225  73.097 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 185.233.185.53
 1  *
 2  172.241.166.189  0.338 ms ICMP
 3  173.208.113.4  0.823 ms ICMP
 4  38.122.158.197  1.543 ms ICMP
 5  154.54.83.165  1.968 ms ICMP
 6  154.54.42.86  70.478 ms ICMP
 7  130.117.51.42  76.738 ms ICMP
 8  130.117.0.142  136.652 ms ICMP
 9  154.54.36.254  130.217 ms ICMP
10  154.54.59.181  136.408 ms ICMP
11  154.54.59.186  135.922 ms ICMP
12  154.54.59.178  135.855 ms ICMP
13  154.54.38.246  135.867 ms ICMP
14  130.117.2.237  130.021 ms ICMP
15  149.6.190.26  130.039 ms ICMP
16  77.120.1.78  131.268 ms ICMP
17  77.120.1.166  136.927 ms ICMP
18  *
19  185.233.185.53  130.155 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 72.35.67.191
 1  23.81.71.129  0.195 ms ICMP
 2  172.241.166.188  0.267 ms ICMP
 3  173.208.113.6  0.835 ms ICMP
 4  62.115.36.64  2.930 ms ICMP
 5  72.35.67.191  34.314 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 140.82.113.4
 1  23.81.71.129  0.105 ms ICMP
 2  172.241.166.189  0.381 ms ICMP
 3  173.208.113.0  0.372 ms ICMP
 4  62.115.36.54  2.770 ms ICMP
 5  140.82.113.4  8.399 ms [SYN-ACK]
tcp-traceroute from 23.81.71.154 to 125.209.222.141
 1  23.81.71.129  0.121 ms ICMP
 2  172.241.166.189  0.349 ms ICMP
 3  173.208.113.4  0.927 ms ICMP
 4  38.122.158.197  1.523 ms ICMP
 5  154.54.44.213  1.751 ms ICMP
 6  154.54.40.106  7.384 ms ICMP
 7  154.54.7.158  18.458 ms ICMP
 8  154.54.28.70  32.715 ms ICMP
 9  154.54.29.222  48.487 ms ICMP
10  154.54.42.65  57.422 ms ICMP
