tcp-traceroute from 58.65.173.14 to 95.216.247.80
 2  172.16.36.134  1.310 ms ICMP
 3  58.65.165.42  0.876 ms ICMP
 4  203.135.5.69  1.053 ms ICMP
 5  *
 6  27.111.228.34  103.780 ms ICMP
 7  151.101.130.217  105.371 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 178.248.233.147
 1  58.65.173.13  0.411 ms ICMP
 2  172.16.36.130  0.752 ms ICMP
 3  58.65.165.42  0.910 ms ICMP
 4  119.63.136.181  1.005 ms ICMP
 5  110.93.255.226  20.202 ms ICMP
 6  110.93.255.168  19.724 ms ICMP
 7  213.144.176.232  119.988 ms ICMP
 8  *
 9  *
10  213.242.127.194  136.367 ms ICMP
11  *
12  178.248.233.147  135.575 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 54.239.33.58
 1  *
 2  172.16.36.134  1.263 ms ICMP
 3  58.65.165.42  0.880 ms ICMP
 4  203.135.5.69  1.084 ms ICMP
 5  *
 6  99.82.180.224  37.631 ms ICMP
 7  52.93.69.104  35.940 ms ICMP
 8  52.93.69.109  36.260 ms ICMP
 9  54.239.46.109  168.551 ms ICMP
10  52.93.68.150  167.056 ms ICMP
11  *
12  52.93.130.33  166.559 ms ICMP
13  52.93.134.102  167.248 ms ICMP
14  52.93.128.206  168.748 ms ICMP
15  *
16  *
17  *
18  *
19  *
20  *
21  *
22  *
23  *
24  *
25  *
26  *
27  *
28  *
29  *
30  *
31  *
32  *
33  *
34  *
35  54.239.33.58  163.794 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 157.188.12.160
 1  *
 2  172.16.36.134  1.011 ms ICMP
 3  58.65.165.42  0.868 ms ICMP
 4  119.63.136.181  32.994 ms ICMP
 5  110.93.255.226  20.358 ms ICMP
 6  110.93.255.168  19.640 ms ICMP
 7  213.144.176.232  119.746 ms ICMP
 8  *
 9  *
10  *
11  *
12  *
13  *
14  *
15  *
16  157.188.12.160  220.374 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 52.8.46.42
 1  58.65.173.13  0.563 ms ICMP
 2  172.16.36.130  0.830 ms ICMP
 3  58.65.165.42  1.120 ms ICMP
 4  119.63.136.181  1.130 ms ICMP
 5  110.93.255.226  22.076 ms ICMP
 6  110.93.252.172  20.545 ms ICMP
 7  149.14.125.89  120.434 ms ICMP
 8  154.54.38.169  118.518 ms ICMP
 9  130.117.49.153  128.628 ms ICMP
10  154.54.56.129  145.930 ms ICMP
11  154.54.82.34  210.536 ms ICMP
12  66.28.4.237  215.591 ms ICMP
13  154.54.26.129  227.665 ms ICMP
14  154.54.6.221  233.973 ms ICMP
15  154.54.42.165  246.488 ms ICMP
16  154.54.5.89  260.006 ms ICMP
17  154.54.41.145  271.225 ms ICMP
18  154.54.44.137  284.684 ms ICMP
19  154.54.43.10  286.693 ms ICMP
20  38.88.224.218  284.656 ms ICMP
21  52.93.70.202  297.045 ms ICMP
22  54.240.242.123  296.769 ms ICMP
23  72.21.222.222  286.651 ms ICMP
24  *
25  *
26  *
27  *
28  *
29  *
30  52.8.46.42  285.262 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.16.150.15
 1  58.65.173.13  0.335 ms ICMP
 2  172.16.36.130  0.841 ms ICMP
 3  58.65.165.42  0.886 ms ICMP
 4  203.135.5.69  1.148 ms ICMP
 5  *
 6  185.1.15.41  41.504 ms ICMP
 7  104.16.150.15  42.380 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 162.119.192.164
 1  58.65.173.13  1.045 ms ICMP
 2  172.16.36.130  0.713 ms ICMP
 3  58.65.165.42  0.987 ms ICMP
 4  119.63.136.181  29.496 ms ICMP
 5  110.93.252.99  17.992 ms ICMP
 6  110.93.252.190  19.819 ms ICMP
 7  213.144.176.232  119.370 ms ICMP
 8  195.22.195.63  232.634 ms ICMP
 9  *
10  12.122.131.102  296.538 ms ICMP
11  12.122.2.237  291.291 ms ICMP
12  12.122.2.53  300.254 ms ICMP
13  12.122.1.174  299.655 ms ICMP
14  12.122.110.5  291.148 ms ICMP
15  *
16  *
17  *
18  162.119.192.164  296.418 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 207.231.204.56
 1  *
 2  172.16.36.134  1.159 ms ICMP
 3  58.65.165.42  0.860 ms ICMP
 4  119.63.136.181  1.170 ms ICMP
 5  110.93.252.99  18.108 ms ICMP
 6  110.93.252.190  19.736 ms ICMP
 7  213.144.176.232  119.089 ms ICMP
 8  195.22.210.195  130.378 ms ICMP
 9  213.144.183.134  148.725 ms ICMP
10  64.125.29.4  221.675 ms ICMP
11  *
12  64.125.24.3  217.882 ms ICMP
13  209.133.96.162  218.685 ms ICMP
14  *
15  207.231.204.56  225.026 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.24.101.209
 1  *
 2  172.16.36.134  0.967 ms ICMP
 3  58.65.165.42  0.856 ms ICMP
 4  119.63.136.181  0.758 ms ICMP
 5  110.93.252.99  20.718 ms ICMP
 6  110.93.252.190  19.751 ms ICMP
 7  110.93.192.198  33.727 ms ICMP
 8  104.24.101.209  19.664 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 144.212.244.17
 1  *
 2  172.16.36.134  1.054 ms ICMP
 3  58.65.165.42  0.810 ms ICMP
 4  119.63.136.181  0.772 ms ICMP
 5  110.93.255.226  20.219 ms ICMP
 6  110.93.255.168  19.677 ms ICMP
 7  213.144.176.232  119.707 ms ICMP
 8  *
 9  *
10  4.16.14.210  225.172 ms ICMP
11  207.172.19.52  266.127 ms ICMP
12  207.172.18.98  264.503 ms ICMP  209.6.175.102  264.503 ms ICMP
13  209.6.175.102  264.954 ms ICMP
14  144.212.244.17  265.959 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 184.50.111.82
 1  *
 2  172.16.36.134  0.971 ms ICMP
 3  58.65.165.42  0.883 ms ICMP
 4  119.63.136.181  0.689 ms ICMP
 5  110.93.255.226  20.639 ms ICMP
 6  110.93.252.172  19.633 ms ICMP
 7  27.111.228.250  312.576 ms ICMP
 8  184.50.111.82  100.417 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.28.1.93
 1  *
 2  172.16.36.134  1.143 ms ICMP
 3  58.65.165.42  1.082 ms ICMP
 4  119.63.136.181  0.641 ms ICMP
 5  110.93.252.99  21.260 ms ICMP
 6  110.93.252.190  19.629 ms ICMP
 7  110.93.192.198  19.412 ms ICMP
 8  104.28.1.93  18.875 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 54.77.8.77
 1  58.65.173.13  0.387 ms ICMP
 2  172.16.36.130  0.968 ms ICMP
 3  58.65.165.42  0.927 ms ICMP
 4  203.135.5.69  1.191 ms ICMP
 5  *
 6  99.82.180.224  40.734 ms ICMP
 7  52.93.69.136  39.810 ms ICMP
 8  52.93.69.147  40.083 ms ICMP
 9  52.93.69.152  163.225 ms ICMP
10  54.239.46.109  169.625 ms ICMP
11  52.93.68.150  164.947 ms ICMP
12  *
13  52.93.130.33  166.579 ms ICMP
14  52.93.134.150  166.215 ms ICMP
15  52.93.128.232  169.205 ms ICMP
16  *
17  52.93.7.226  167.816 ms ICMP
18  52.93.101.73  176.959 ms ICMP
19  52.93.101.72  170.847 ms ICMP
20  52.93.36.163  166.735 ms ICMP
21  *
22  *
23  *
24  *
25  *
26  *
27  *
28  54.77.8.77  168.542 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 204.93.185.19
 1  *
 2  172.16.36.134  1.035 ms ICMP
 3  58.65.165.42  0.912 ms ICMP
 4  203.135.5.69  1.100 ms ICMP
 5  *
 6  212.73.201.229  131.214 ms ICMP
 7  4.68.144.162  131.748 ms ICMP
 8  89.149.183.70  248.327 ms ICMP
 9  69.174.14.74  263.650 ms ICMP
10  204.93.185.19  242.321 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.18.21.148
 1  58.65.173.13  0.625 ms ICMP
 2  172.16.36.130  0.771 ms ICMP
 3  58.65.165.42  0.902 ms ICMP
 4  203.135.5.69  1.097 ms ICMP
 5  *
 6  185.1.15.41  41.043 ms ICMP
 7  104.18.21.148  40.337 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 192.124.249.166
 1  58.65.173.13  0.414 ms ICMP
 2  172.16.36.130  0.867 ms ICMP
 3  58.65.165.42  0.910 ms ICMP
 4  119.63.136.181  0.818 ms ICMP
 5  110.93.252.99  17.969 ms ICMP
 6  110.93.252.198  18.779 ms ICMP
 7  27.111.228.217  99.631 ms ICMP
 8  69.174.125.150  99.845 ms ICMP
 9  *
10  *
11  *
12  *
13  *
14  *
15  *
16  *
17  *
18  *
19  *
20  *
21  *
22  *
23  *
24  *
25  *
26  *
27  *
28  *
29  *
30  *
31  *
32  *
33  *
tcp-traceroute from 58.65.173.14 to 104.16.241.242
 1  58.65.173.13  0.398 ms ICMP
 2  172.16.36.130  0.729 ms ICMP
 3  58.65.165.42  0.982 ms ICMP
 4  119.63.136.181  1.319 ms ICMP
 5  110.93.255.226  20.468 ms ICMP
 6  110.93.255.168  19.678 ms ICMP
 7  110.93.192.198  20.444 ms ICMP
 8  104.16.241.242  19.769 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 210.61.203.200
 1  58.65.173.13  0.415 ms ICMP
 2  172.16.36.130  0.888 ms ICMP
 3  58.65.165.42  0.913 ms ICMP
 4  203.135.5.69  1.157 ms ICMP
 5  *
 6  80.81.196.59  270.521 ms ICMP
 7  220.128.6.38  268.549 ms ICMP
 8  220.128.7.42  255.370 ms ICMP
 9  203.75.72.173  251.287 ms ICMP
10  *
11  *
12  210.61.203.193  255.421 ms ICMP
13  210.61.203.200  251.841 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.120.88.209
 1  *
 2  172.16.36.134  0.862 ms ICMP
 3  58.65.165.42  0.863 ms ICMP
 4  203.135.5.69  1.109 ms ICMP
 5  *
 6  27.111.228.40  104.363 ms ICMP
 7  182.79.211.32  154.708 ms ICMP
 8  *
 9  104.120.88.209  154.006 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 34.70.71.64
 1  58.65.173.13  0.503 ms ICMP
 2  172.16.36.130  0.901 ms ICMP
 3  58.65.165.42  0.911 ms ICMP
 4  203.135.5.69  1.144 ms ICMP
 5  *
 6  72.14.211.72  36.867 ms ICMP
 7  108.170.240.56  39.213 ms ICMP
 8  209.85.241.249  38.625 ms ICMP
 9  209.85.240.54  42.348 ms ICMP
10  172.253.51.217  137.065 ms ICMP
11  216.239.35.201  144.140 ms ICMP
12  142.250.229.250  221.842 ms ICMP
13  *
14  72.14.234.9  237.785 ms ICMP
15  209.85.248.137  246.772 ms ICMP
16  209.85.142.209  244.624 ms ICMP
17  *
18  *
19  *
20  *
21  *
22  *
23  *
24  *
25  *
26  34.70.71.64  237.933 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.31.93.157
 1  58.65.173.13  0.302 ms ICMP
 2  172.16.36.130  0.750 ms ICMP
 3  58.65.165.42  0.970 ms ICMP
 4  119.63.136.181  1.347 ms ICMP
 5  110.93.255.226  25.007 ms ICMP
 6  110.93.255.168  19.707 ms ICMP
 7  110.93.192.198  20.155 ms ICMP
 8  104.31.93.157  19.620 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 213.13.146.142
 1  *
 2  172.16.36.134  0.944 ms ICMP
 3  58.65.165.42  0.868 ms ICMP
 4  203.135.5.69  1.228 ms ICMP
 5  *
 6  *
 7  *
 8  202.125.129.210  158.943 ms ICMP
 9  80.249.209.150  212.096 ms ICMP
10  184.105.81.109  208.275 ms ICMP
11  184.105.222.165  253.435 ms ICMP
12  184.104.194.114  231.978 ms ICMP
13  184.104.204.234  230.946 ms ICMP
14  195.8.30.238  231.022 ms ICMP
15  *
16  *
17  *
18  *
19  213.13.146.142  238.185 ms ICMP
tcp-traceroute from 58.65.173.14 to 59.110.149.245
 1  *
 2  172.16.36.134  0.932 ms ICMP
 3  58.65.165.42  0.826 ms ICMP
 4  119.63.136.181  0.700 ms ICMP
 5  110.93.252.99  17.998 ms ICMP
 6  110.93.252.198  18.863 ms ICMP
 7  149.14.125.89  117.447 ms ICMP
 8  154.54.38.169  116.672 ms ICMP
 9  130.117.49.153  127.137 ms ICMP
10  154.54.56.129  144.606 ms ICMP
11  154.54.61.158  154.500 ms ICMP
12  149.14.81.226  143.685 ms ICMP
13  202.97.76.33  260.505 ms ICMP
14  202.97.14.245  277.522 ms ICMP
15  202.97.18.213  267.967 ms ICMP
16  *
17  *
18  106.38.196.242  260.172 ms ICMP
19  116.251.94.18  256.472 ms ICMP
20  *
21  *
22  *
23  59.110.149.245  254.248 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 52.1.22.171
 1  58.65.173.13  0.453 ms ICMP
 2  172.16.36.130  0.922 ms ICMP
 3  58.65.165.42  0.894 ms ICMP
 4  119.63.136.181  0.781 ms ICMP
 5  110.93.252.99  18.001 ms ICMP
 6  110.93.252.190  38.687 ms ICMP
 7  213.144.176.232  117.929 ms ICMP
 8  195.22.195.35  229.033 ms ICMP
 9  *
10  *
11  *
12  52.93.28.98  226.315 ms ICMP
13  *
14  *
15  *
16  *
17  *
18  52.1.22.171  224.569 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 148.251.41.80
 1  *
 2  172.16.36.134  0.918 ms ICMP
 3  58.65.165.42  1.001 ms ICMP
 4  203.135.5.69  1.108 ms ICMP
 5  *
 6  80.81.192.164  144.749 ms ICMP
 7  *
 8  213.239.229.14  143.616 ms ICMP
 9  148.251.41.80  143.859 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 172.67.12.172
 1  *
 2  172.16.36.134  1.107 ms ICMP
 3  58.65.165.42  0.984 ms ICMP
 4  119.63.136.181  0.686 ms ICMP
 5  110.93.252.99  17.867 ms ICMP
 6  110.93.252.146  19.541 ms ICMP
 7  27.111.228.132  100.906 ms ICMP
 8  172.67.12.172  98.191 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 172.67.40.210
 1  *
 2  172.16.36.134  1.088 ms ICMP
 3  58.65.165.42  0.835 ms ICMP
 4  119.63.136.181  0.673 ms ICMP
 5  110.93.255.226  20.175 ms ICMP
 6  110.93.252.172  19.880 ms ICMP
 7  27.111.228.132  101.938 ms ICMP
 8  172.67.40.210  102.067 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 99.86.121.97
 1  58.65.173.13  0.305 ms ICMP
 2  172.16.36.130  0.722 ms ICMP
 3  58.65.165.42  0.857 ms ICMP
 4  119.63.136.181  0.821 ms ICMP
 5  110.93.252.99  22.811 ms ICMP
 6  110.93.252.198  20.250 ms ICMP
 7  149.14.125.89  118.865 ms ICMP
 8  154.54.38.169  119.500 ms ICMP
 9  130.117.49.153  129.787 ms ICMP
10  154.54.60.170  135.774 ms ICMP
11  149.14.196.218  136.509 ms ICMP
12  52.95.61.106  148.705 ms ICMP
13  52.95.61.111  153.915 ms ICMP
14  *
15  54.239.42.181  155.981 ms ICMP
16  *
17  52.93.6.216  157.549 ms ICMP
18  52.93.101.135  160.006 ms ICMP
19  *
20  *
21  *
22  *
23  *
24  99.86.121.97  159.571 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.26.1.124
 1  *
 2  172.16.36.134  1.140 ms ICMP
 3  58.65.165.42  0.944 ms ICMP
 4  119.63.136.181  0.726 ms ICMP
 5  110.93.252.99  19.521 ms ICMP
 6  110.93.252.190  21.085 ms ICMP
 7  110.93.192.198  21.024 ms ICMP
 8  104.26.1.124  20.260 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.19.219.130
 1  58.65.173.13  0.956 ms ICMP
 2  172.16.36.130  0.767 ms ICMP
 3  58.65.165.42  0.890 ms ICMP
 4  203.135.5.69  1.079 ms ICMP
 5  *
 6  185.1.15.41  44.226 ms ICMP
 7  104.19.219.130  42.323 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 13.82.28.61
 1  58.65.173.13  0.410 ms ICMP
 2  172.16.36.130  0.973 ms ICMP
 3  58.65.165.42  0.884 ms ICMP
 4  203.135.5.69  1.086 ms ICMP
 5  *
 6  104.44.36.141  44.644 ms ICMP
 7  104.44.238.229  43.160 ms ICMP
 8  104.44.20.237  235.615 ms ICMP
 9  104.44.16.254  241.967 ms ICMP
10  104.44.28.108  237.419 ms ICMP
11  104.44.7.205  236.565 ms ICMP
12  104.44.18.154  233.892 ms ICMP
13  104.44.28.55  238.908 ms ICMP
14  104.44.21.234  240.383 ms ICMP
15  *
16  *
17  *
18  *
19  *
20  *
21  *
22  *
23  *
24  *
25  *
26  *
27  13.82.28.61  243.001 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.27.21.116
 1  *
 2  172.16.36.134  1.039 ms ICMP
 3  58.65.165.42  0.879 ms ICMP
 4  119.63.136.181  0.819 ms ICMP
 5  110.93.252.99  19.596 ms ICMP
 6  110.93.252.190  21.135 ms ICMP
 7  110.93.192.198  21.026 ms ICMP
 8  104.27.21.116  20.145 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 13.224.66.32
 1  58.65.173.13  0.302 ms ICMP
 2  172.16.36.130  0.827 ms ICMP
 3  58.65.165.42  0.949 ms ICMP
 4  119.63.136.181  0.904 ms ICMP
 5  110.93.252.99  17.984 ms ICMP
 6  110.93.252.198  18.661 ms ICMP
 7  149.14.125.89  119.170 ms ICMP
 8  154.54.38.169  116.625 ms ICMP
 9  130.117.49.153  127.447 ms ICMP
10  154.54.60.170  133.847 ms ICMP
11  149.14.196.218  134.460 ms ICMP
12  52.95.61.82  154.041 ms ICMP
13  52.95.61.87  144.653 ms ICMP
14  *
15  54.239.41.124  155.921 ms ICMP
16  *
17  52.93.6.190  156.427 ms ICMP
18  52.93.101.141  161.821 ms ICMP
19  *
20  *
21  *
22  *
23  *
24  13.224.66.32  160.428 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.22.52.94
 1  58.65.173.13  0.529 ms ICMP
 2  172.16.36.130  0.754 ms ICMP
 3  58.65.165.42  0.899 ms ICMP
 4  119.63.136.181  0.770 ms ICMP
 5  110.93.252.99  18.067 ms ICMP
 6  110.93.252.198  22.684 ms ICMP
 7  27.111.228.132  104.517 ms ICMP
 8  104.22.52.94  98.743 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 169.63.92.194
 1  *
 2  172.16.36.134  0.978 ms ICMP
 3  58.65.165.42  0.752 ms ICMP
 4  203.135.5.69  1.052 ms ICMP
 5  *
 6  27.111.228.39  98.741 ms ICMP
 7  169.45.19.178  100.502 ms ICMP
 8  169.45.19.188  130.849 ms ICMP
 9  169.45.19.223  293.468 ms ICMP
10  *
11  *
12  169.45.18.72  290.566 ms ICMP
13  50.97.17.163  290.942 ms ICMP
14  50.97.17.164  290.322 ms ICMP
15  169.45.18.229  289.926 ms ICMP
16  169.63.118.143  290.543 ms ICMP
17  169.63.118.163  292.500 ms ICMP
18  169.63.92.194  292.490 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 120.133.2.241
 1  *
 2  172.16.36.134  0.972 ms ICMP
 3  58.65.165.42  0.889 ms ICMP
 4  119.63.136.181  0.898 ms ICMP
 5  110.93.252.99  22.723 ms ICMP
 6  110.93.252.190  21.146 ms ICMP
 7  213.144.176.232  120.278 ms ICMP
 8  195.22.211.36  149.555 ms ICMP
 9  *
10  202.97.122.205  305.761 ms ICMP
11  202.97.12.97  307.322 ms ICMP
12  *
13  *
14  219.144.96.58  339.467 ms ICMP
15  *
16  *
17  218.30.19.78  326.181 ms ICMP
18  203.196.7.1  340.873 ms ICMP
19  203.196.7.98  317.246 ms ICMP
20  124.251.255.22  337.228 ms ICMP
21  *
22  *
23  120.133.2.54  328.023 ms ICMP
24  120.133.2.241  337.878 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.108.99.163
 1  58.65.173.13  0.446 ms ICMP
 2  172.16.36.130  1.051 ms ICMP
 3  58.65.165.42  0.931 ms ICMP
 4  203.135.5.69  1.063 ms ICMP
 5  *
 6  149.14.126.177  115.593 ms ICMP
 7  130.117.50.165  126.000 ms ICMP
 8  154.54.27.169  198.926 ms ICMP
 9  154.54.0.142  197.031 ms ICMP
10  154.54.10.98  211.871 ms ICMP
11  12.122.130.170  265.704 ms ICMP
12  12.122.28.42  284.779 ms ICMP
13  12.122.135.230  276.889 ms ICMP
14  12.123.10.125  269.212 ms ICMP
15  12.117.216.194  210.997 ms ICMP
16  *
17  104.108.99.163  211.137 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 13.35.183.42
 1  *
 2  172.16.36.134  1.121 ms ICMP
 3  58.65.165.42  0.854 ms ICMP
 4  203.135.5.69  1.072 ms ICMP
 5  *
 6  99.82.180.224  41.861 ms ICMP
 7  52.93.69.72  45.978 ms ICMP
 8  52.93.69.191  41.965 ms ICMP
 9  *
10  *
11  *
12  *
13  *
14  13.35.183.42  37.076 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.24.100.114
 1  58.65.173.13  0.302 ms ICMP
 2  172.16.36.130  0.685 ms ICMP
 3  58.65.165.42  0.932 ms ICMP
 4  119.63.136.181  0.694 ms ICMP
 5  110.93.252.99  17.980 ms ICMP
 6  110.93.252.190  19.647 ms ICMP
 7  110.93.192.198  19.330 ms ICMP
 8  104.24.100.114  18.686 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.121.245.199
 1  *
 2  172.16.36.134  1.106 ms ICMP
 3  58.65.165.42  0.887 ms ICMP
 4  203.135.5.69  1.049 ms ICMP
 5  *
 6  62.115.165.16  132.098 ms ICMP
 7  80.231.217.182  124.588 ms ICMP
 8  80.231.200.14  172.017 ms ICMP
 9  80.231.131.82  224.464 ms ICMP
10  *
11  *
12  104.121.245.199  223.048 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 84.21.52.116
 1  *
 2  172.16.36.134  1.028 ms ICMP
 3  58.65.165.42  0.793 ms ICMP
 4  203.135.5.69  1.114 ms ICMP
 5  *
 6  80.81.193.241  142.489 ms ICMP
 7  84.21.62.17  143.133 ms ICMP
 8  84.21.52.116  140.871 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 83.247.129.60
 1  58.65.173.13  0.327 ms ICMP
 2  172.16.36.130  0.918 ms ICMP
 3  58.65.165.42  1.065 ms ICMP
 4  119.63.136.181  0.749 ms ICMP
 5  110.93.252.99  21.250 ms ICMP
 6  110.93.252.190  19.672 ms ICMP
 7  213.144.176.232  118.640 ms ICMP
 8  *
 9  94.142.107.20  128.146 ms ICMP
10  176.52.248.152  152.114 ms ICMP
11  213.140.51.57  151.067 ms ICMP
12  *
13  *
14  *
15  80.58.78.5  159.623 ms ICMP
16  *
17  *
18  *
19  *
20  *
21  *
22  83.247.129.60  159.356 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 72.246.93.219
 1  58.65.173.13  0.431 ms ICMP
 2  172.16.36.130  0.912 ms ICMP
 3  58.65.165.42  0.925 ms ICMP
 4  203.135.5.69  1.101 ms ICMP
 5  *
 6  212.73.201.229  168.264 ms ICMP
 7  4.69.158.186  150.252 ms ICMP
 8  62.67.23.222  151.499 ms ICMP
 9  *
10  72.246.93.219  150.334 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 35.244.233.98
 1  *
 2  172.16.36.134  1.129 ms ICMP
 3  58.65.165.42  0.874 ms ICMP
 4  203.135.5.69  0.978 ms ICMP
 5  *
 6  72.14.211.72  36.780 ms ICMP
 7  108.170.240.49  40.980 ms ICMP
 8  172.253.51.133  41.678 ms ICMP
 9  35.244.233.98  36.202 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 124.108.115.101
 1  *
 2  172.16.36.134  1.104 ms ICMP
 3  58.65.165.42  0.934 ms ICMP
 4  119.63.136.181  0.716 ms ICMP
 5  110.93.255.226  20.358 ms ICMP
 6  110.93.252.172  19.739 ms ICMP
 7  27.111.228.3  96.651 ms ICMP
 8  203.84.209.5  98.382 ms ICMP
 9  183.177.77.102  143.326 ms ICMP
10  183.177.79.119  144.992 ms ICMP
11  119.160.240.65  144.456 ms ICMP
12  119.160.240.235  146.048 ms ICMP
13  124.108.116.129  143.973 ms ICMP
14  124.108.117.19  145.107 ms ICMP
15  124.108.116.142  146.084 ms ICMP
16  *
17  *
18  *
19  *
20  *
21  *
22  124.108.115.101  145.747 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 54.239.33.90
 1  58.65.173.13  0.317 ms ICMP
 2  172.16.36.130  0.898 ms ICMP
 3  58.65.165.42  1.000 ms ICMP
 4  203.135.5.69  1.105 ms ICMP
 5  *
 6  99.82.180.224  40.237 ms ICMP
 7  52.93.69.120  52.950 ms ICMP
 8  52.93.69.127  40.578 ms ICMP
 9  52.93.69.148  166.881 ms ICMP
10  54.239.46.109  171.199 ms ICMP
11  52.93.68.150  171.047 ms ICMP
12  54.239.46.153  168.988 ms ICMP
13  52.93.130.33  168.325 ms ICMP
14  52.93.135.88  168.012 ms ICMP
15  *
16  *
17  *
18  *
19  150.222.241.68  168.908 ms ICMP
20  *
21  *
22  *
23  *
24  *
25  *
26  *
27  *
28  *
29  *
30  *
31  *
32  *
33  *
34  *
35  *
36  *
37  *
38  *
39  54.239.33.90  166.910 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 207.97.241.8
 1  *
 2  172.16.36.134  1.060 ms ICMP
 3  58.65.165.42  0.915 ms ICMP
 4  119.63.136.181  1.036 ms ICMP
 5  110.93.252.99  18.184 ms ICMP
 6  110.93.252.198  19.434 ms ICMP
 7  134.0.219.214  30.344 ms ICMP
 8  *
 9  *
10  *
11  134.0.217.205  162.162 ms ICMP
12  195.66.224.76  153.346 ms ICMP
13  *
14  *
15  *
16  64.125.28.61  225.044 ms ICMP
17  209.66.120.102  223.165 ms ICMP
18  *
19  69.20.2.165  264.207 ms ICMP
20  69.20.2.113  286.823 ms ICMP
21  65.61.152.245  222.717 ms ICMP
22  207.97.241.8  278.843 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 104.41.9.139
 1  *
 2  172.16.36.134  1.153 ms ICMP
 3  58.65.165.42  0.806 ms ICMP
 4  203.135.5.69  1.026 ms ICMP
 5  *
 6  104.44.36.139  49.553 ms ICMP
 7  104.44.238.227  40.208 ms ICMP
 8  104.44.20.233  336.333 ms ICMP
 9  104.44.28.90  338.019 ms ICMP
10  104.44.7.47  337.752 ms ICMP
11  104.44.28.127  337.339 ms ICMP
12  104.44.18.152  339.714 ms ICMP
13  104.44.7.103  339.469 ms ICMP
14  104.44.19.171  339.992 ms ICMP
15  104.44.16.210  345.644 ms ICMP
16  104.44.22.52  344.095 ms ICMP
17  *
18  *
19  *
20  *
21  *
22  *
23  *
24  *
25  *
26  *
27  104.41.9.139  337.436 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 172.67.31.83
 1  58.65.173.13  0.331 ms ICMP
 2  172.16.36.130  0.954 ms ICMP
 3  58.65.165.42  0.856 ms ICMP
 4  119.63.136.181  0.878 ms ICMP
 5  110.93.255.226  20.420 ms ICMP
 6  110.93.252.172  19.716 ms ICMP
 7  27.111.228.132  100.841 ms ICMP
 8  172.67.31.83  101.974 ms [SYN-ACK]
tcp-traceroute from 58.65.173.14 to 172.67.69.169
 1  58.65.173.13  0.374 ms ICMP
 2  172.16.36.130  0.965 ms ICMP
 3  58.65.165.42  0.904 ms ICMP
 4  119.63.136.181  0.786 ms ICMP
 5  110.93.255.226  20.230 ms ICMP
 6  110.93.252.172  19.906 ms ICMP
 7  27.111.228.132  102.610 ms ICMP
